direct,af,am,ar,as,ast,az,be,bg,bn,bs,ca,ceb,cs,cy,da,de,el,en,es,et,fa,ff,fi,fr,ga,gl,gu,ha,he,hi,hr,hu,hy,id,ig,is,it,ja,jv,ka,kam,kea,kk,km,kn,ko,ku,ky,lb,lg,ln,lo,lt,luo,lv,mi,mk,ml,mn,mr,ms,mt,my,ne,nl,no,ns,ny,oc,om,or,pa,pl,ps,pt,ro,ru,sd,sk,sl,sn,so,sr,sv,sw,ta,te,tg,th,tl,tr,uk,umb,ur,uz,vi,wo,xh,yo,zh,zhtrad,zu
ja-x,54.24,42.73,44.04,38.73,53.65,47.38,37.94,43.41,46.01,49.60,52.51,44.62,47.68,45.60,54.06,50.69,47.95,68.18,55.51,47.74,48.53,37.28,49.43,55.41,43.56,53.92,43.69,43.27,45.04,40.90,48.95,49.16,48.14,55.58,31.96,42.81,53.19,/,47.80,43.65,35.21,46.23,42.22,45.84,43.83,57.59,26.64,38.79,41.02,33.30,35.87,43.77,45.96,36.19,44.35,32.68,42.81,45.62,43.14,38.37,52.32,40.13,45.62,41.38,52.13,55.40,34.72,35.20,51.22,35.11,39.04,37.10,50.23,38.64,55.59,51.55,42.03,39.77,47.22,46.93,34.90,41.57,41.43,54.17,45.00,49.27,44.65,27.16,52.69,50.40,50.46,42.30,34.18,43.40,44.20,50.51,36.97,36.87,28.27,63.64,62.56,35.20
x-ja,50.94,39.18,41.68,34.58,48.03,42.68,36.10,50.46,39.36,51.37,56.16,40.58,56.29,36.29,57.41,62.91,48.79,72.02,56.07,42.72,45.29,33.00,52.88,59.60,37.32,52.16,34.56,34.41,38.43,40.31,52.13,52.48,36.83,56.33,32.44,38.42,58.89,/,38.38,37.98,32.90,40.16,35.98,38.00,35.29,59.86,26.77,34.43,37.89,32.28,33.24,33.64,40.29,33.05,40.43,34.13,44.24,34.92,35.82,36.78,52.83,36.74,42.75,41.43,57.05,57.04,33.59,32.95,49.39,33.88,33.51,31.60,55.82,36.81,57.87,54.55,54.76,36.55,50.72,49.83,31.93,34.46,49.02,58.86,37.33,43.18,35.55,30.49,47.20,48.12,47.83,52.99,31.53,42.09,38.91,53.37,32.47,33.40,31.18,59.09,58.31,32.40
